"WordID","StrongsID"
"3762","H2145"
"3764","H5347"
"3766","H5775"
"3769","H4327"
"3772","H929"
"3775","H4327"
"3779","H7431"
"3782","H127"
"3785","H4327"
"3786","H8147"
"3791","H935"
"3797","H2421"
"3799","H3947"
"3805","H3978"
"3808","H398"
"3812","H622"
"3821","H402"
"3828","H6213"
"3829","H5146"
"3834","H430"
"3835","H6680"
"3838","H6213"
"3842","H3068"
"3843","H559"
"3845","H5146"
"3846","H935"
"3851","H1004"
"3854","H8392"
"3859","H7200"
"3860","H6662"
"3862","H6440"
"3864","H2088"
"3865","H1755"
"3868","H2889"
"3869","H929"
"3872","H3947"
"3876","H7651"
"3878","H376"
"3881","H802"
"3884","H929"
"3888","H1931"
"3889","H2889"
"3890","H8147"
"3892","H376"
"3895","H802"
"3897","H5775"
"3901","H8064"
"3903","H7651"
"3905","H2145"
"3908","H5347"
"3910","H2421"
"3911","H2233"
"3912","H2421"
"3915","H6440"
"3919","H776"
"3921","H5750"
"3922","H7651"
"3923","H3117"
"3930","H4305"
"3933","H776"
"3934","H705"
"3935","H3117"
"3937","H705"
"3938","H3915"
"3940","H3605"
"3942","H3351"
"3946","H6213"
"3949","H4229"
"3951","H5921"
"3953","H6440"
"3956","H127"
"3958","H5146"
"3959","H6213"
"3965","H3068"
"3966","H6680"
"3969","H5146"
"3971","H8337"
"3972","H3967"
"3973","H8141"
"3974","H1121"
"3977","H3999"
"3979","H4325"
"3983","H776"
"3985","H5146"
"3987","H935"
"3990","H1121"
"3993","H802"
"3996","H1121"
"3997","H802"
"4002","H8392"
"4004","H6440"
"4006","H4325"
"4009","H3999"
"4011","H2889"
"4012","H929"
"4015","H929"
"4019","H2889"
"4022","H5775"
"4028","H7430"
"4031","H127"
"4034","H935"
"4035","H8147"
"4037","H8147"
"4039","H5146"
"4042","H8392"
"4044","H2145"
"4047","H5347"
"4048","H834"
"4049","H430"
"4051","H6680"
"4052","H5146"
"4059","H7651"
"4060","H3117"
"4063","H4325"
"4066","H3999"
"4070","H776"
"4071","H8141"
"4073","H8337"
"4074","H3967"
"4075","H8141"
"4077","H5146"
"4078","H2416"
"4081","H8145"
"4082","H2320"
"4084","H6240"
"4084","H7651"
"4085","H3117"
"4088","H2320"
"4090","H2088"
"4091","H3117"
"4095","H4599"
"4098","H7227"
"4099","H8415"
"4101","H1234"
"4104","H699"
"4106","H8064"
"4108","H6605"
"4111","H1653"
"4115","H776"
"4116","H705"
"4117","H3117"
"4119","H705"
"4120","H3915"
"4123","H6106"
"4124","H3117"
"4125","H935"
"4126","H5146"
"4128","H8035"
"4130","H2526"
"4132","H3315"
"4134","H1121"
"4136","H5146"
"4138","H5146"
"4139","H802"
"4142","H7969"
"4143","H802"
"4146","H1121"
"4151","H8392"
"4152","H1992"
"4155","H2416"
"4158","H4327"
"4162","H929"
"4165","H4327"
"4169","H7431"
"4171","H7430"
"4174","H776"
"4177","H4327"
"4180","H5775"
"4183","H4327"
"4185","H6833"
"4188","H3671"
"4192","H935"
"4194","H5146"
"4197","H8392"
"4198","H8147"
"4200","H8147"
"4203","H1320"
"4204","H834"
"4207","H7307"
"4209","H2416"
"4214","H935"
"4216","H935"
"4217","H2145"
"4219","H5347"
"4222","H1320"
"4224","H430"
"4226","H6680"
"4230","H3068"
"4233","H5462"
"4236","H3999"
"4238","H705"
"4239","H3117"
"4242","H776"
"4245","H4325"
"4246","H7235"
"4249","H5375"
"4251","H8392"
"4256","H7311"
"4259","H776"
"4262","H4325"
"4263","H1396"
"4266","H7235"
"4267","H3966"
"4270","H776"
"4273","H8392"
"4274","H3212"
"4277","H6440"
"4280","H4325"
"4283","H4325"
"4284","H1396"
"4285","H3966"
"4286","H3966"
"4288","H776"
"4292","H1364"
"4293","H2022"
"4296","H8478"
"4299","H8064"
"4301","H3680"
"4302","H2568"
"4302","H6240"
"4303","H520"
"4304","H4605"
"4307","H4325"
"4308","H1396"
"4311","H2022"
"4313","H3680"
"4316","H1320"
"4317","H1478"
"4319","H7430"
"4322","H776"
"4325","H5775"
"4328","H929"
"4331","H2416"
"4336","H8318"
"4338","H8317"
"4341","H776"
"4344","H120"
"4348","H639"
"4351","H7307"
"4352","H5397"
"4353","H2416"
"4360","H2724"
"4362","H4191"
"4366","H3351"
"4368","H4229"
"4373","H6440"
"4376","H127"
"4378","H120"
"4380","H929"
"4384","H7431"
"4387","H5775"
"4390","H8064"
"4394","H4229"
"4397","H776"
"4399","H5146"
"4400","H389"
"4401","H7604"
"4405","H834"
"4411","H8392"
"4414","H4325"
"4415","H1396"
"4418","H776"
"4420","H3967"
"4422","H2572"
"4423","H3117"
"4425","H430"
"4426","H2142"
"4427","H5146"
"4431","H2416"
"4435","H929"
"4442","H8392"
"4444","H430"
"4445","H5674"
"4447","H7307"
"4449","H5674"
"4450","H5921"
"4452","H776"
"4455","H4325"
"4456","H7918"
"4458","H4599"
"4462","H8415"
"4465","H699"
"4467","H8064"
"4469","H5534"
"4472","H1653"
"4474","H8064"
"4476","H3607"
"4479","H4325"
"4480","H7725"
"4484","H776"
"4485","H1980"
"4485","H7725"
"4489","H7097"
"4492","H3967"
"4494","H2572"
"4495","H3117"
"4497","H4325"
"4499","H2637"
"4502","H8392"
"4503","H5117"
"4506","H7637"
"4507","H2320"
"4510","H6240"
"4510","H7651"
"4511","H3117"
"4514","H2320"
"4517","H2022"
"4519","H780"
"4522","H4325"
"4523","H2637"
"4524","H1980"
"4525","H5704"
"4527","H6224"
"4528","H2320"
"4531","H6224"
"4535","H259"
"4539","H2320"
"4542","H7218"
"4545","H2022"
"4546","H7200"
"4554","H7093"
"4556","H705"
"4557","H3117"
"4559","H5146"
"4560","H6605"
"4562","H2474"
"4565","H8392"
"4569","H6213"
"4573","H7971"
"4575","H6158"
"4578","H3318"
"4579","H3318"
"4581","H7725"
"4584","H4325"
"4587","H3001"
"4591","H776"
"4595","H7971"
"4597","H3123"
"4601","H7200"
"4604","H4325"
"4606","H7043"
"4610","H6440"
"4613","H127"
"4616","H3123"
"4617","H4672"
"4619","H4494"
"4622","H3709"
"4625","H7272"
"4628","H7725"
"4633","H8392"
"4636","H4325"
"4640","H6440"
"4644","H776"
"4648","H7971"
"4650","H3027"
"4653","H3947"
"4657","H935"
"4662","H8392"
"4665","H2342"
"4667","H312"
"4668","H7651"
"4669","H3117"
"4671","H3254"
"4674","H7971"
"4676","H3123"
"4680","H8392"
"4683","H3123"
"4685","H935"
"4690","H6153"
"4690","H6256"
"4695","H6310"
"4698","H2132"
"4699","H5929"
"4701","H2965"
"4703","H5146"
"4704","H3045"
"4707","H4325"
"4709","H7043"
"4713","H776"
"4716","H3176"
"4718","H312"
"4719","H7651"
"4720","H3117"
"4723","H7971"
"4725","H3123"
"4727","H7725"
"4729","H3254"
"4733","H5750"
"4741","H8337"
"4742","H3967"
"4745","H8141"
"4748","H7223"
"4751","H259"
"4755","H2320"
"4757","H4325"
"4760","H2717"
"4764","H776"
"4766","H5146"
"4767","H5493"
"4769","H4372"
"4772","H8392"
"4774","H7200"
"4778","H6440"
"4781","H127"
"4783","H2717"
"4787","H8145"
"4788","H2320"
"4791","H7651"
"4793","H6242"
"4794","H3117"
"4797","H2320"
"4800","H776"
"4801","H3001"
"4803","H430"
"4804","H1696"
"4806","H5146"
"4807","H559"
"4809","H3318"
"4812","H8392"
"4816","H802"
"4819","H1121"
"4822","H1121"
"4823","H802"
"4827","H3318"
"4832","H2416"
"4839","H1320"
"4842","H5775"
"4845","H929"
"4850","H7431"
"4852","H7430"
"4855","H776"
"4860","H8317"
"4863","H776"
"4866","H6509"
"4868","H7235"
"4871","H776"
"4873","H5146"
"4875","H3318"
"4878","H1121"
"4881","H802"
"4884","H1121"
"4885","H802"
"4889","H2416"
"4892","H7431"
"4895","H5775"
"4897","H3605"
"4898","H7430"
"4901","H776"
"4904","H4940"
"4906","H3318"
"4910","H8392"
"4912","H5146"
"4913","H1129"
"4915","H4196"
"4918","H3068"
"4920","H3947"
"4923","H2889"
"4924","H929"
"4928","H2889"
"4929","H5775"
"4931","H5927"
"4933","H5930"
"4936","H4196"
"4939","H3068"
"4940","H7306"
"4942","H5207"
"4943","H7381"
"4946","H3068"
"4947","H559"
"4948","H413"
"4950","H3820"
"4954","H3254"
"4955","H7043"
"4957","H127"
"4961","H120"
"4962","H5668"
"4965","H3336"
"4967","H120"
"4968","H3820"
"4970","H7451"
"4973","H5271"
"4977","H3254"
"4978","H5221"
"4983","H2416"
"4987","H6213"
"4990","H776"
"4991","H3117"
"4992","H2233"
"4994","H7105"
"4996","H7120"
"4998","H2527"
"5000","H7019"
"5002","H2779"
"5004","H3117"
"5006","H3915"
"5009","H7673"
"5011","H430"
"5012","H1288"
"5013","H5146"
"5016","H1121"
"5018","H559"
"5022","H6509"
"5024","H7235"
"5026","H4390"
"5028","H776"
"5033","H4172"
"5038","H2844"
"5043","H2416"
"5046","H776"
"5050","H5775"
"5053","H8064"
"5057","H7430"
"5060","H127"
"5065","H1709"
"5068","H3220"
"5071","H3027"
"5074","H5414"
"5077","H7431"
"5079","H2416"
"5082","H402"
"5088","H3418"
"5089","H6212"
"5092","H5414"
"5096","H389"
"5097","H1320"
"5100","H5315"
"5105","H1818"
"5110","H398"
"5112","H389"
"5114","H1818"
"5117","H5315"
"5120","H1875"
"5123","H3027"
"5126","H2416"
"5130","H1875"
"5134","H3027"
"5136","H120"
"5139","H3027"
"5142","H376"
"5143","H251"
"5146","H1875"
"5148","H5315"
"5150","H120"
"5152","H8210"
"5153","H120"
"5154","H1818"
"5156","H120"
"5159","H1818"
"5161","H8210"
"5165","H6754"
"5167","H430"
"5168","H6213"
"5170","H120"
"5175","H6509"
"5177","H7235"
"5180","H8317"
"5183","H776"
"5185","H7235"
"5188","H430"
"5189","H559"
"5191","H5146"
"5195","H1121"
"5198","H559"
"5203","H6965"
"5205","H1285"
"5211","H2233"
"5213","H310"
"5217","H2416"
"5218","H5315"
"5225","H5775"
"5228","H929"
"5232","H2416"
"5235","H776"
"5242","H3318"
"5245","H8392"
"5248","H2416"
"5251","H776"
"5255","H6965"
"5257","H1285"
"5263","H1320"
"5266","H3772"
"5271","H4325"
"5274","H3999"
"5282","H3999"
"5284","H7843"
"5286","H776"
"5288","H430"
"5289","H559"
"5293","H226"
"5296","H1285"
"5298","H589"
"5299","H5414"
"5306","H2416"
"5307","H5315"
"5313","H5769"
"5314","H1755"
"5317","H5414"
"5319","H7198"
"5322","H6051"
"5329","H226"
"5332","H1285"
"5337","H776"
"5346","H6049"
"5348","H6051"
"5351","H776"
"5354","H7198"
"5357","H7200"
"5360","H6051"
"5364","H2142"
"5366","H1285"
"5375","H2416"
"5376","H5315"
"5379","H1320"
"5382","H4325"
"5385","H5750"
"5388","H3999"
"5390","H7843"
"5392","H1320"
"5395","H7198"
"5400","H6051"
"5406","H7200"
"5410","H2142"
"5412","H5769"
"5413","H1285"
"5414","H996"
"5415","H430"
"5416","H996"
"5418","H2416"
"5419","H5315"
"5422","H1320"
"5427","H776"
"5429","H430"
"5430","H559"
"5432","H5146"
"5436","H226"
"5439","H1285"
"5443","H6965"
"5448","H1320"
"5453","H776"
"5456","H1121"
"5458","H5146"
"5461","H3318"
"5464","H8392"
"5466","H8035"
"5468","H2526"
"5470","H3315"
"5472","H1931"
"5473","H2526"
"5475","H1"
"5477","H3667"
"5481","H7969"
"5482","H1121"
"5484","H5146"
"5491","H776"
"5492","H5310"
"5494","H5146"
"5495","H2490"
"5499","H127"
"5499","H376"
"5502","H5193"
"5504","H3754"
"5507","H8354"
"5510","H3196"
"5513","H7937"
"5517","H1540"
"5518","H8432"
"5520","H168"
"5522","H2526"
"5524","H1"
"5526","H3667"
"5527","H7200"
"5529","H6172"
"5532","H1"
"5534","H5046"
"5536","H8147"
"5537","H251"
"5538","H2351"
"5540","H8035"
"5542","H3315"
"5543","H3947"
"5545","H8071"
"5547","H7760"
"5550","H8147"
"5552","H7926"
"5554","H3212"
"5555","H322"
"5557","H3680"
"5559","H6172"
"5562","H1"
"5565","H6440"
"5567","H322"
"5570","H7200"
"5573","H1"
"5574","H6172"
"5576","H5146"
"5577","H3364"
"5580","H3196"
"5582","H3045"
"5585","H6996"
"5586","H1121"
"5588","H6213"
"5593","H559"
"5594","H779"
"5596","H3667"
"5598","H5650"
"5600","H5650"
"5606","H251"
"5609","H559"
"5610","H1288"
"5613","H3068"
"5614","H430"
"5616","H8035"
"5618","H3667"
"5620","H1961"
"5622","H5650"
"5623","H430"
"5625","H6601"
"5626","H3315"
"5630","H7931"
"5633","H168"
"5635","H8035"
"5637","H3667"
"5641","H5650"
"5643","H5146"
"5644","H2421"
"5645","H310"
"5647","H3999"
"5648","H7969"
"5649","H8141"
"5650","H3967"
"5651","H2572"
"5652","H8141"
"5656","H3117"
"5658","H5146"
"5660","H8672"
"5661","H8141"
"5662","H3967"
"5663","H2572"
"5664","H8141"
"5667","H4191"
"5672","H8435"
"5675","H1121"
"5677","H5146"
"5678","H8035"
"5679","H2526"
"5681","H3315"
"5686","H1121"
"5687","H3205"
"5688","H310"
"5690","H3999"
"5692","H1121"
"5694","H3315"
"5695","H1586"
"5697","H4031"
"5699","H4074"
"5701","H3120"
"5703","H8422"
"5705","H4902"
"5707","H8494"
"5710","H1121"
"5712","H1586"
"5713","H813"
"5715","H7384"
"5717","H8425"
"5720","H1121"
"5722","H3120"
"5723","H473"
"5725","H8659"
"5726","H3794"
"5728","H1721"
"5733","H339"
"5736","H1471"
"5738","H6504"
"5740","H776"
"5742","H376"
"5745","H3956"
"5748","H4940"
"5751","H1471"
"5754","H1121"
"5756","H2526"
"5757","H3568"
"5759","H4714"
"5761","H6316"
"5763","H3667"
"5766","H1121"
"5768","H3568"
"5769","H5434"
"5771","H2341"
"5773","H5454"
"5775","H7484"
"5777","H5455"
"5780","H1121"
"5782","H7484"
"5783","H7614"
"5785","H1719"
"5787","H3568"
"5788","H3205"
"5789","H5248"
"5791","H2490"
"5793","H1961"
"5796","H1368"
"5799","H776"
"5803","H1368"
"5804","H6718"
"5805","H6440"
"5807","H3068"
"5808","H3651"
"5811","H559"
"5814","H5248"
"5816","H1368"
"5817","H6718"
"5818","H6440"
"5820","H3068"
"5823","H7225"
"5826","H4467"
"5828","H894"
"5830","H751"
"5832","H390"
"5834","H3641"
"5837","H776"
"5839","H8152"
"5843","H776"
"5845","H3318"
"5846","H804"
"5848","H1129"
"5849","H5210"
"5852","H5892"
"5853","H7344"
"5855","H3625"
"5857","H7449"
"5859","H5210"
"5861","H3625"
"5866","H1419"
"5867","H5892"
"5869","H4714"
"5870","H3205"
"5871","H3866"
"5873","H6047"
"5875","H3853"
"5877","H5320"
"5879","H6625"
"5881","H3695"
"5885","H3318"
"5886","H6430"
"5888","H3732"
"5890","H3667"
"5891","H3205"
"5892","H6721"
"5894","H1060"
"5896","H2845"
"5899","H2983"
"5902","H567"
"5905","H1622"
"5908","H2340"
"5911","H6208"
"5914","H5513"
"5917","H721"
"5920","H6786"
"5923","H2577"
"5925","H310"
"5928","H4940"
"5931","H3669"
"5933","H6327"
"5936","H1366"
"5939","H3669"
"5942","H6721"
"5945","H935"
"5947","H1642"
"5949","H5804"
"5952","H935"
"5954","H5467"
"5956","H6017"
"5958","H126"
"5960","H6636"
"5963","H3962"
"5967","H1121"
"5969","H2526"
"5972","H4940"
"5975","H3956"
"5978","H776"
"5982","H1471"
"5984","H8035"
"5987","H1"
"5991","H1121"
"5993","H5677"
"5995","H251"
"5997","H3315"
"5999","H1419"
"6005","H3205"
"6007","H1121"
"6009","H8035"
"6010","H5867"
"6012","H804"
"6014","H775"
"6016","H3865"
"6018","H758"
"6021","H1121"
"6023","H758"
"6024","H5780"
"6026","H2343"
"6028","H1666"
"6030","H4851"
"6032","H775"
"6033","H3205"
"6034","H7974"
"6036","H7974"
"6037","H3205"
"6038","H5677"
"6041","H5677"
"6043","H3205"
"6044","H8147"
"6045","H1121"
"6047","H8034"
"6049","H259"
"6051","H6389"
"6055","H3117"
"6058","H776"
"6059","H6385"
"6062","H251"
"6063","H8034"
"6065","H3355"
"6067","H3355"
"6068","H3205"
"6069","H486"
"6071","H8026"
"6073","H2700"
"6075","H3392"
"6077","H1913"
"6079","H187"
"6081","H1853"
"6083","H5745"
"6085","H39"
"6087","H7614"
"6089","H211"
"6091","H2341"
"6093","H3103"
"6098","H1121"
"6100","H3355"
"6103","H4186"
"6106","H4852"
"6109","H935"
"6111","H5611"
"6113","H2022"
"6116","H6924"
"6120","H1121"
"6122","H8035"
"6125","H4940"
"6128","H3956"
"6131","H776"
"6134","H1471"
"6138","H4940"
"6141","H1121"
"6143","H5146"
"6146","H8435"
"6149","H1471"
"6155","H1471"
"6156","H6504"
"6159","H776"
"6160","H310"
"6162","H3999"
"6166","H776"
"6169","H259"
"6170","H8193"
"6173","H259"
"6174","H1697"
"6182","H5265"
"6185","H6924"
"6188","H4672"
"6190","H1237"
"6193","H776"
"6195","H8152"
"6198","H3427"
"6202","H559"
"6203","H376"
"6205","H7453"
"6207","H3051"
"6210","H3835"
"6211","H3843"
"6213","H8313"
"6215","H8316"
"6219","H3843"
"6221","H68"
"6223","H2564"
"6224","H1961"
"6227","H2563"
"6230","H559"
"6232","H3051"
"6235","H1129"
"6238","H5892"
"6241","H4026"
"6243","H7218"
"6247","H8064"
"6251","H6213"
"6254","H8034"
"6259","H6327"
"6262","H6440"
"6266","H776"
"6269","H3068"
"6271","H3381"
"6273","H7200"
"6275","H5892"
"6278","H4026"
"6281","H1121"
"6283","H120"
"6284","H1129"
"6287","H3068"
"6288","H559"
"6291","H5971"
"6293","H259"
"6298","H259"
"6299","H8193"
"6303","H2490"
"6305","H6213"
"6308","H3605"
"6309","H3808"
"6311","H1219"
"6317","H2161"
"6319","H6213"
"6321","H3051"
"6325","H3381"
"6328","H1101"
"6330","H8193"
"6331","H834"
"6335","H8085"
"6336","H376"
"6337","H7453"
"6338","H8193"
"6341","H3068"
"6344","H6327"
"6346","H8033"
"6349","H6440"
"6353","H776"
"6357","H2308"
"6359","H1129"
"6361","H5892"
"6367","H8034"
"6368","H7121"
"6369","H894"
"6372","H3068"
"6375","H1101"
"6377","H8193"
"6381","H776"
"6385","H6327"
"6387","H3068"
"6390","H6327"
"6393","H6440"
"6397","H776"
"6401","H8435"
"6403","H8035"
"6404","H8035"
"6407","H3967"
"6408","H8141"
"6409","H1121"
"6411","H3205"
"6412","H775"
"6414","H8141"
"6415","H310"
"6417","H3999"
"6419","H8035"
"6420","H2421"
"6421","H310"
"6423","H3205"
"6424","H775"
"6425","H2568"
"6426","H3967"
"6427","H8141"
"6429","H3205"
"6430","H1121"
"6432","H1323"
"6434","H775"
"6435","H2425"
"6436","H2568"
"6438","H7970"
"6439","H8141"
"6441","H3205"
"6442","H7974"
"6444","H775"
"6445","H2421"
"6446","H310"
"6448","H3205"
"6449","H7974"
"6450","H702"
"6451","H8141"
"6452","H3967"
"6453","H7969"
"6454","H8141"
"6456","H3205"
"6457","H1121"
"6459","H1323"
"6461","H7974"
"6462","H2425"
"6463","H7970"
"6464","H8141"
"6466","H3205"
"6467","H5677"
"6469","H7974"
"6470","H2421"
"6471","H310"
"6473","H3205"
"6474","H5677"
"6475","H702"
"6476","H8141"
"6477","H3967"
"6478","H7969"
"6479","H8141"
"6481","H3205"
"6482","H1121"
"6484","H1323"
"6486","H5677"
"6487","H2421"
"6488","H702"
"6490","H7970"
"6491","H8141"
"6493","H3205"
"6494","H6389"
"6496","H5677"
"6497","H2421"
"6498","H310"
"6500","H3205"
"6501","H6389"
"6502","H702"
"6503","H8141"
"6504","H3967"
"6505","H7970"
"6506","H8141"
"6508","H3205"
"6509","H1121"
"6511","H1323"
"6513","H6389"
"6514","H2421"
"6515","H7970"
"6516","H8141"
"6518","H3205"
"6519","H7466"
"6521","H6389"
"6522","H2421"
"6523","H310"
"6525","H3205"
"6526","H7466"
"6528","H8141"
"6529","H3967"
"6530","H8672"
"6531","H8141"
"6533","H3205"
"6534","H1121"
"6536","H1323"
"6538","H7466"
"6539","H2421"
"6540","H8147"
"6542","H7970"
"6543","H8141"
"6545","H3205"
"6546","H8286"
"6548","H7466"
"6549","H2421"
"6550","H310"
"6552","H3205"
"6553","H8286"
"6555","H8141"
"6556","H3967"
"6557","H7651"
"6558","H8141"
"6560","H3205"
"6561","H1121"
"6563","H1323"
"6565","H8286"
"6566","H2421"
"6567","H7970"
"6568","H8141"
"6570","H3205"
"6571","H5152"
"6573","H8286"
"6574","H2421"
"6575","H310"
"6577","H3205"
"6578","H5152"
"6580","H3967"
"6581","H8141"
"6583","H3205"
"6584","H1121"
"6586","H1323"
"6588","H5152"
"6589","H2421"
"6590","H8672"
"6592","H6242"
"6593","H8141"
"6595","H3205"
"6596","H8646"
"6598","H5152"
"6599","H2421"
"6600","H310"
"6602","H3205"
"6603","H8646"
"6605","H8141"
"6606","H3967"
"6607","H6240"
"6607","H8672"
"6608","H8141"
"6610","H3205"
"6611","H1121"
"6613","H1323"
"6615","H8646"
"6616","H2421"
"6617","H7657"
"6618","H8141"
"6620","H3205"
"6621","H87"
"6622","H5152"
"6624","H2039"
"6629","H8435"
"6631","H8646"
"6632","H8646"
"6633","H3205"
"6634","H87"
"6635","H5152"
"6637","H2039"
"6639","H2039"
"6640","H3205"
"6641","H3876"
"6643","H2039"
"6644","H4191"
"6645","H6440"
"6647","H1"
"6648","H8646"
"6651","H776"
"6654","H4138"
"6656","H218"
"6659","H3778"
"6661","H87"
"6663","H5152"
"6664","H3947"
"6666","H802"
"6668","H8034"
"6670","H87"
"6671","H802"
"6673","H8297"
"6676","H8034"
"6678","H5152"
"6679","H802"
"6680","H4435"
"6682","H1323"
"6684","H2039"
"6686","H1"
"6688","H4435"
"6691","H1"
"6693","H3252"
"6695","H8297"
"6697","H6135"
"6701","H2056"
"6703","H8646"
"6704","H3947"
"6705","H87"
"6707","H1121"
"6709","H3876"
"6711","H1121"
"6713","H2039"
"6715","H1121"
"6716","H1121"
"6718","H8297"
"6722","H3618"
"6724","H1121"
"6725","H87"
"6726","H802"
"6730","H3318"
"6734","H218"
"6737","H3778"
"6739","H3212"
"6742","H776"
"6744","H3667"
"6747","H935"
"6749","H2771"
"6751","H3427"
"6755","H3117"
"6757","H8646"
"6760","H8141"
"6761","H3967"
"6762","H2568"
"6763","H8141"
"6765","H8646"
"6766","H4191"
"6768","H2771"
"6771","H3068"
"6773","H559"
"6775","H87"
"6778","H3212"
"6781","H776"
"6785","H4138"
"6789","H1"
"6790","H1004"
"6793","H776"
"6797","H7200"
"6804","H6213"
"6806","H1419"
"6807","H1471"
"6811","H1288"
"6814","H1431"
"6816","H8034"
"6817","H1431"
"6823","H1293"
"6827","H1288"
"6830","H1288"
"6833","H779"
"6836","H7043"
"6843","H4940"
"6846","H127"
"6848","H1288"
"6850","H87"
"6851","H3212"
"6854","H3068"
"6856","H1696"
"6860","H3876"
"6861","H3212"
"6865","H87"
"6867","H8141"
"6868","H7657"
"6869","H2568"
"6870","H8141"
"6871","H1121"
"6874","H3318"
"6877","H2771"
"6879","H87"
"6880","H3947"
"6881","H8297"
"6883","H802"
"6885","H3876"
"6887","H251"
"6888","H1121"
"6892","H7399"
"6896","H7408"
"6899","H5315"
"6903","H6213"
"6905","H2771"
"6909","H3318"
"6911","H3212"
"6914","H776"
"6916","H3667"
"6920","H776"
"6922","H3667"
"6924","H935"
"6926","H87"
"6928","H5674"
"6930","H776"
"6933","H4725"
"6935","H7927"
"6938","H436"
"6940","H4176"
"6943","H3669"
"6945","H227"
"6948","H776"
"6951","H3068"
"6952","H7200"
"6954","H87"
"6956","H559"
"6959","H2233"
"6962","H5414"
"6963","H2063"
"6964","H776"
"6967","H1129"
"6970","H4196"
"6973","H3068"
"6975","H7200"
"6980","H6275"
"6985","H2022"
"6988","H6924"
"6990","H1008"
"6992","H5186"
"6994","H168"
"6996","H1008"
"6999","H3220"
"7001","H5857"
"7004","H6924"
"7008","H1129"
"7010","H4196"
"7013","H3068"
"7015","H7121"
"7018","H8034"
"7021","H3068"
"7023","H87"
"7024","H5265"
"7026","H1980"
"7027","H5265"
"7030","H5045"
"7035","H7458"
"7038","H776"
"7040","H87"
"7042","H3381"
"7044","H4714"
"7046","H1481"
"7050","H7458"
"7052","H3515"
"7055","H776"
"7061","H834"
"7065","H7126"
"7067","H935"
"7069","H4714"
"7072","H559"
"7074","H8297"
"7076","H802"
"7077","H2009"
"7078","H4994"
"7080","H3045"
"7085","H3303"
"7086","H802"
"7089","H4758"
"7098","H4713"
"7100","H7200"
"7105","H559"
"7109","H802"
"7113","H2026"
"7120","H2421"
"7121","H559"
"7124","H4994"
"7128","H269"
"7129","H4616"
"7133","H3190"
"7141","H5315"
"7143","H2421"
"7146","H1558"
"7154","H87"
"7156","H935"
"7158","H4714"
"7160","H4713"
"7161","H7200"
"7163","H802"
"7167","H3966"
"7168","H3303"
"7170","H8269"
"7173","H6547"
"7174","H7200"
"7177","H1984"
"7179","H413"
"7180","H6547"
"7183","H802"
"7185","H3947"
"7187","H6547"
"7188","H1004"
"7191","H3190"
"7192","H87"
"7193","H3190"
"7200","H6629"
